ensembl_gene,entrezgene,symbol,biotype
ENSMUSG00000071686,67944,Tex13a,protein_coding
ENSMUSG00000071708,20603,Sms,protein_coding
ENSMUSG00000071711,246221,Mpst,protein_coding
ENSMUSG00000071713,12983,Csf2rb,protein_coding
ENSMUSG00000071714,12984,Csf2rb2,protein_coding
ENSMUSG00000071715,17972,Ncf4,protein_coding
ENSMUSG00000071716,666348,Apol7e,protein_coding
ENSMUSG00000071719,620592,Nalf2,protein_coding
ENSMUSG00000071721,76386,1700010D01Rik,lncRNA
ENSMUSG00000071722,270624,Spin4,protein_coding
ENSMUSG00000071723,14853,Gspt2,protein_coding
ENSMUSG00000071724,100503915,Smpd5,protein_coding
ENSMUSG00000071726,546347,Gm5941,protein_coding
ENSMUSG00000071738,238829,Cldn34b3,protein_coding
ENSMUSG00000071745,574405,Pwwp4b,protein_coding
ENSMUSG00000071748,100040244,Styx-ps,protein_coding
ENSMUSG00000071749,71088,4933412E24Rik,protein_coding
ENSMUSG00000071753,331424,Cdr1os,lncRNA
ENSMUSG00000071757,387609,Zhx2,protein_coding
ENSMUSG00000071766,382282,Rhox12,protein_coding
ENSMUSG00000071767,547168,Rhox7a,protein_coding
ENSMUSG00000071769,434758,Rhox3h,protein_coding
ENSMUSG00000071770,194856,Rhox4e,protein_coding
ENSMUSG00000071771,57737,Rhox4b,protein_coding
ENSMUSG00000071772,382209,Rhox3a,protein_coding
ENSMUSG00000071773,385343,Rhox1,protein_coding
ENSMUSG00000071788,100039120,Gm14525,protein_coding
ENSMUSG00000071815,83457,Fthl17e,protein_coding
ENSMUSG00000071816,387586,Ssxb5,protein_coding
ENSMUSG00000071818,73887,4930417O22Rik,lncRNA
ENSMUSG00000071847,494504,Apcdd1,protein_coding
ENSMUSG00000071855,240261,Ccdc112,protein_coding
ENSMUSG00000071856,328949,Mcc,protein_coding
ENSMUSG00000071858,225443,Gm94,protein_coding
ENSMUSG00000071862,107065,Lrrtm2,protein_coding
ENSMUSG00000071866,268373,Ppia,protein_coding
ENSMUSG00000071890,78258,Mroh9,protein_coding
ENSMUSG00000071893,171194,Vmn1r4,protein_coding
ENSMUSG00000071909,328250,Nutm2,protein_coding
ENSMUSG00000071937,23793,Adam25,protein_coding
ENSMUSG00000071984,68655,Fndc1,protein_coding
ENSMUSG00000072049,100038941,Vmn2r121,protein_coding
ENSMUSG00000072082,12449,Ccnf,protein_coding
ENSMUSG00000072100,100040937,Cldn34b1,protein_coding
ENSMUSG00000072109,621875,A530040E14Rik,lncRNA
ENSMUSG00000072115,11727,Ang,protein_coding
ENSMUSG00000072145,385138,BC061237,protein_coding
ENSMUSG00000072214,18951,Septin5,protein_coding
ENSMUSG00000072235,22142,Tuba1a,protein_coding
ENSMUSG00000072244,94088,Trim6,protein_coding
ENSMUSG00000072249,434729,Fthl17f,protein_coding
ENSMUSG00000072258,21339,Taf1a,protein_coding
ENSMUSG00000072259,434172,Gm5592,protein_coding
ENSMUSG00000072294,16597,Klf12,protein_coding
ENSMUSG00000072295,73463,C2cd6,protein_coding
ENSMUSG00000072419,73703,Dppa2,protein_coding
ENSMUSG00000072423,73902,Psmb11,protein_coding
ENSMUSG00000072437,332397,Nanos1,protein_coding
ENSMUSG00000072473,67085,1700024G13Rik,protein_coding
ENSMUSG00000072479,627081,Xlr5b,protein_coding
ENSMUSG00000072487,268816,Mroh5,protein_coding
ENSMUSG00000072494,105651,Ppp1r3e,protein_coding
ENSMUSG00000072501,239510,Phf20l1,protein_coding
ENSMUSG00000072511,654498,Hhla1,protein_coding
ENSMUSG00000072553,217071,Gm525,protein_coding
ENSMUSG00000072568,399603,Lratd2,protein_coding
ENSMUSG00000072571,619301,Tmem253,protein_coding
ENSMUSG00000072572,214922,Slc39a2,protein_coding
ENSMUSG00000072575,219026,Eddm3b,protein_coding
ENSMUSG00000072582,217057,Ptrh2,protein_coding
ENSMUSG00000072589,100038654,Gm10371,lncRNA
ENSMUSG00000072591,319616,Fzd10os,lncRNA
ENSMUSG00000072592,100038728,Gm10373,lncRNA
ENSMUSG00000072595,74954,4930503E14Rik,protein_coding
ENSMUSG00000072596,13587,Ear2,protein_coding
ENSMUSG00000072598,630952,Ang6,protein_coding
ENSMUSG00000072601,13586,Ear1,protein_coding
ENSMUSG00000072605,100042130,Gm10376,protein_coding
ENSMUSG00000072612,639281,Gm10382,lncRNA
ENSMUSG00000072618,100038735,Gm10384,lncRNA
ENSMUSG00000072620,20556,Slfn2,protein_coding
ENSMUSG00000072623,22750,Zfp9,protein_coding
ENSMUSG00000072624,432838,Gm5460,protein_coding
ENSMUSG00000072625,12165,Gdf2,protein_coding
ENSMUSG00000072640,66274,Lyrm9,protein_coding
ENSMUSG00000072647,280668,Adam1a,protein_coding
ENSMUSG00000072662,545893,Mansc4,protein_coding
ENSMUSG00000072663,320277,Spef2,protein_coding
ENSMUSG00000072664,105887,Ugt3a1,protein_coding
ENSMUSG00000072676,66039,Tmem254,protein_coding
ENSMUSG00000072683,665037,Gm7457,lncRNA
ENSMUSG00000072694,66236,1500011B03Rik,protein_coding
ENSMUSG00000072704,381820,Smim10l1,protein_coding
ENSMUSG00000072718,16628,Klra10,protein_coding
ENSMUSG00000072720,74376,Myo18b,protein_coding
ENSMUSG00000072726,545013,Gm5797,protein_coding
ENSMUSG00000072738,544998,Gm16440,protein_coding
ENSMUSG00000072739,100041840,Gm10408,protein_coding
ENSMUSG00000072753,619299,9230020A06Rik,lncRNA
ENSMUSG00000072754,381667,Lrcol1,protein_coding
ENSMUSG00000072761,100862203,Gm6712,lncRNA
ENSMUSG00000072762,100041734,4930522L14Rik,protein_coding
ENSMUSG00000072770,54137,Acrbp,protein_coding
ENSMUSG00000072772,14790,Grcc10,protein_coding
ENSMUSG00000072774,626391,Zfp951,protein_coding
ENSMUSG00000072778,232367,Vmn2r27,protein_coding
ENSMUSG00000072780,243628,Vmn2r24,protein_coding
ENSMUSG00000072791,77706,Abcb5,protein_coding
ENSMUSG00000072822,381724,Pramel37,protein_coding
ENSMUSG00000072825,217882,Cep170b,protein_coding
ENSMUSG00000072834,100038666,Gm12298,lncRNA
ENSMUSG00000072844,654820,G530011O06Rik,lncRNA
ENSMUSG00000072845,194597,Tmprss11a,protein_coding
ENSMUSG00000072849,20704,Serpina1e,protein_coding
ENSMUSG00000072872,56353,Rybp,protein_coding
ENSMUSG00000072874,619945,Gm6116,lncRNA
ENSMUSG00000072875,14761,Gpr27,protein_coding
ENSMUSG00000072884,100038378,Gm10433,lncRNA
ENSMUSG00000072888,434881,Samt2,protein_coding
ENSMUSG00000072889,100978,Nfxl1,protein_coding
ENSMUSG00000072893,74476,4933439C10Rik,lncRNA
ENSMUSG00000072905,100039042,Eif1ad3,protein_coding
ENSMUSG00000072915,108167848,Gm12258,protein_coding
ENSMUSG00000072919,71275,Noxred1,protein_coding
ENSMUSG00000072923,382243,Gm10439,protein_coding
ENSMUSG00000072930,434864,Gm15107,protein_coding
ENSMUSG00000072931,666184,Gm15080,protein_coding
ENSMUSG00000072934,100503240,Trpc5os,protein_coding
ENSMUSG00000072941,20657,Sod3,protein_coding
ENSMUSG00000072944,279706,Nup62cl,protein_coding
ENSMUSG00000072945,622473,Ripply1,protein_coding
ENSMUSG00000072946,77219,Ptgr2,protein_coding
ENSMUSG00000072949,26897,Acot1,protein_coding
ENSMUSG00000072952,545861,Gm5878,lncRNA
ENSMUSG00000072955,399591,Tmsb15l,protein_coding
ENSMUSG00000072964,70237,Bhlhb9,protein_coding
ENSMUSG00000072966,245607,Gprasp2,protein_coding
ENSMUSG00000072969,494468,Armcx5,protein_coding
ENSMUSG00000072972,11498,Adam4,protein_coding
ENSMUSG00000072974,214321,Gm4787,protein_coding
ENSMUSG00000072980,70645,Oip5,protein_coding
ENSMUSG00000072982,619293,9230009I02Rik,lncRNA
ENSMUSG00000072983,74408,4933414I15Rik,protein_coding
ENSMUSG00000072995,382239,Cpxcr1,protein_coding
ENSMUSG00000073001,67407,Cylc1,protein_coding
ENSMUSG00000073002,53620,Vamp5,protein_coding
ENSMUSG00000073006,213450,Wmp,protein_coding
ENSMUSG00000073007,213449,Tent5d,protein_coding
ENSMUSG00000073008,213439,Gpr174,protein_coding
ENSMUSG00000073010,331493,Gm5127,protein_coding
ENSMUSG00000073012,331491,Fnd3c2,protein_coding
ENSMUSG00000073016,331487,Uprt,protein_coding
ENSMUSG00000073027,632708,Dmrtc1b,protein_coding
ENSMUSG00000073043,11921,Atoh1,protein_coding
ENSMUSG00000073045,434019,Gm5570,lncRNA
ENSMUSG00000073051,100038584,Gm14812,lncRNA
ENSMUSG00000073062,668166,Zxdb,protein_coding
ENSMUSG00000073063,544763,Hbq1b,protein_coding
ENSMUSG00000073067,100042056,9130019P16Rik,lncRNA
ENSMUSG00000073069,17146,Mageb2,protein_coding
ENSMUSG00000073073,666427,Gm8098,lncRNA
ENSMUSG00000073077,636104,Cfap47,protein_coding
ENSMUSG00000073079,24067,Srp54a,protein_coding
ENSMUSG00000073085,619294,Cldn34b4,protein_coding
ENSMUSG00000073094,434800,Smim9,protein_coding
ENSMUSG00000073096,243371,Lrrc61,protein_coding
ENSMUSG00000073102,381738,Drc1,protein_coding
ENSMUSG00000073103,100038617,Gm10466,lncRNA
ENSMUSG00000073117,664804,Gm7347,protein_coding
ENSMUSG00000073125,574437,Xlr3b,protein_coding
ENSMUSG00000073131,67048,Vma21,protein_coding
ENSMUSG00000073139,236848,Tmem185a,protein_coding
ENSMUSG00000073141,619303,4930567H17Rik,lncRNA
ENSMUSG00000073144,75379,4930599N23Rik,lncRNA
ENSMUSG00000073147,269630,5031425E22Rik,lncRNA
ENSMUSG00000073154,319472,9330158H04Rik,lncRNA
ENSMUSG00000073158,66808,9030624G23Rik,protein_coding
ENSMUSG00000073164,69732,2410018L13Rik,lncRNA
ENSMUSG00000073176,78619,Zfp449,protein_coding
ENSMUSG00000073177,331416,Gm773,protein_coding
ENSMUSG00000073197,236366,5730507C01Rik,protein_coding
ENSMUSG00000073207,434778,Ccdc160,protein_coding
ENSMUSG00000073209,619665,Klf14,protein_coding
ENSMUSG00000073236,72326,2500004C02Rik,lncRNA
ENSMUSG00000073242,100038522,Dnmt3aos,lncRNA
ENSMUSG00000073243,194854,Gm9,protein_coding
ENSMUSG00000073245,100039585,Gm14819,protein_coding
ENSMUSG00000073247,100039550,Gm10486,protein_coding
ENSMUSG00000073255,100042144,Gm14632,protein_coding
ENSMUSG00000073257,100042109,Gm10488,protein_coding
ENSMUSG00000073267,100038977,Gm1993,protein_coding
ENSMUSG00000073293,102954,Nudt10,protein_coding
ENSMUSG00000073294,102991,Ezhip,protein_coding
ENSMUSG00000073295,58242,Nudt11,protein_coding
ENSMUSG00000073375,240131,Lrrc30,protein_coding
ENSMUSG00000073377,100043582,AU016765,lncRNA
ENSMUSG00000073380,76920,Arrdc5,protein_coding
ENSMUSG00000073386,328829,9830107B12Rik,protein_coding
ENSMUSG00000073396,619517,Esp1,protein_coding
ENSMUSG00000073399,195359,Trim40,protein_coding
ENSMUSG00000073400,19824,Trim10,protein_coding
ENSMUSG00000073406,14963,H2-Bl,protein_coding
ENSMUSG00000073407,547347,Gm6034,protein_coding
ENSMUSG00000073408,268949,Mucl3,protein_coding
ENSMUSG00000073409,110557,H2-Q6,protein_coding
ENSMUSG00000073411,14964,H2-D1,protein_coding
ENSMUSG00000073412,16988,Lst1,protein_coding
ENSMUSG00000073413,114654,Ly6g6d,protein_coding
ENSMUSG00000073414,106722,Mpig6b,protein_coding
ENSMUSG00000073418,12268,C4b,protein_coding
ENSMUSG00000073421,14961,H2-Ab1,protein_coding
ENSMUSG00000073423,328801,Zfp414,protein_coding
ENSMUSG00000073424,106648,Cyp4f15,protein_coding
ENSMUSG00000073427,237412,Gm4924,protein_coding
ENSMUSG00000073430,100038429,Gm10505,lncRNA
ENSMUSG00000073433,14570,Arhgdig,protein_coding
ENSMUSG00000073434,106618,Wdr90,protein_coding
ENSMUSG00000073435,79059,Nme3,protein_coding
ENSMUSG00000073436,193838,Eme2,protein_coding
ENSMUSG00000073437,654822,D330041H03Rik,lncRNA
ENSMUSG00000073457,236574,Smok2b,protein_coding
ENSMUSG00000073458,27263,Smok2a,protein_coding
ENSMUSG00000073460,240023,Pnldc1,protein_coding
ENSMUSG00000073468,106489,Sft2d1,protein_coding
ENSMUSG00000073471,66832,Rsph3a,protein_coding
ENSMUSG00000073478,100504360,D730003I15Rik,lncRNA
ENSMUSG00000073481,67247,Mtarc2,protein_coding
ENSMUSG00000073489,15951,Ifi204,protein_coding
ENSMUSG00000073490,226691,Ifi207,protein_coding
ENSMUSG00000073491,623121,Ifi213,protein_coding
ENSMUSG00000073494,545378,Sh2d1b2,protein_coding
ENSMUSG00000073514,623279,Dok6,protein_coding
ENSMUSG00000073529,619308,F830208F22Rik,lncRNA
ENSMUSG00000073530,23850,Pappa2,protein_coding
ENSMUSG00000073535,433367,Gm5532,lncRNA
ENSMUSG00000073542,225659,Cep76,protein_coding
ENSMUSG00000073551,100038417,Spink13,protein_coding
ENSMUSG00000073557,329251,Ppp1r12b,protein_coding
ENSMUSG00000073563,70425,Csnk1g3,protein_coding
ENSMUSG00000073565,71373,Prr16,protein_coding
ENSMUSG00000073568,381142,Arl14epl,protein_coding
ENSMUSG00000073573,433181,Spink11,protein_coding
ENSMUSG00000073574,332309,Grxcr2,protein_coding
ENSMUSG00000073591,93893,Pcdhb22,protein_coding
ENSMUSG00000073599,68545,Ecscr,protein_coding
ENSMUSG00000073600,381148,Prob1,protein_coding
ENSMUSG00000073601,381286,Serpinb3c,protein_coding
ENSMUSG00000073602,383548,Serpinb3b,protein_coding
ENSMUSG00000073608,619597,Gal3st2c,protein_coding
ENSMUSG00000073609,98314,D2hgdh,protein_coding
ENSMUSG00000073616,66915,Cops9,protein_coding
ENSMUSG00000073633,66153,Fbxo36,protein_coding
ENSMUSG00000073639,19330,Rab18,protein_coding
ENSMUSG00000073643,69368,Wdfy1,protein_coding
ENSMUSG00000073650,241112,Catip,protein_coding
ENSMUSG00000073652,100042814,Apol7d,lncRNA
ENSMUSG00000073658,12965,Crygb,protein_coding
ENSMUSG00000073664,269198,Nbeal1,protein_coding
ENSMUSG00000073676,15528,Hspe1,protein_coding
ENSMUSG00000073678,241062,Pgap1,protein_coding
ENSMUSG00000073680,320587,Tmem88b,protein_coding
ENSMUSG00000073684,67513,Faap20,protein_coding
ENSMUSG00000073700,242785,Klhl21,protein_coding
ENSMUSG00000073702,114641,Rpl31,protein_coding
ENSMUSG00000073705,69928,Cenps,protein_coding
ENSMUSG00000073721,627009,Pramel15,protein_coding
ENSMUSG00000073724,347710,Pramel4,protein_coding
ENSMUSG00000073725,68421,Lmbrd1,protein_coding
ENSMUSG00000073728,100038693,Tmem51os1,lncRNA
ENSMUSG00000073730,66755,Ppp1r14bl,protein_coding
ENSMUSG00000073731,100165,AI507597,lncRNA
ENSMUSG00000073733,76166,Cplane2,protein_coding
ENSMUSG00000073735,654460,Defb18,protein_coding
ENSMUSG00000073739,100038595,Gm16287,lncRNA
ENSMUSG00000073747,665186,Zpld2,protein_coding
ENSMUSG00000073755,230757,5730409E04Rik,protein_coding
ENSMUSG00000073758,66938,Sh3d21,protein_coding
ENSMUSG00000073761,115489902,4933427I04Rik,lncRNA
ENSMUSG00000073764,545677,Gm12888,protein_coding
ENSMUSG00000073765,100038571,Gm12863,lncRNA
ENSMUSG00000073771,78611,Btbd19,protein_coding
ENSMUSG00000073774,654462,Kncn,protein_coding
ENSMUSG00000073775,100087,Kti12,protein_coding
ENSMUSG00000073779,619295,Lrp8os2,lncRNA
ENSMUSG00000073785,114666,Krtap5-5,protein_coding
ENSMUSG00000073787,100126795,Gm10575,lncRNA
ENSMUSG00000073791,230500,Efcab7,protein_coding
ENSMUSG00000073792,320438,Alg6,protein_coding
ENSMUSG00000073794,545660,I0C0044D17Rik,protein_coding
ENSMUSG00000073795,381933,Spef1l,protein_coding
ENSMUSG00000073802,12579,Cdkn2b,protein_coding
ENSMUSG00000073804,100043254,Nps,protein_coding
ENSMUSG00000073805,627214,Insyn2a,protein_coding
ENSMUSG00000073811,242519,Ifna12,protein_coding
ENSMUSG00000073830,100039116,Mup14,protein_coding
ENSMUSG00000073834,100039028,Mup11,protein_coding
ENSMUSG00000073838,233870,Tufm,protein_coding
ENSMUSG00000073842,100041658,Mup7,protein_coding
ENSMUSG00000073856,434232,Iqck,protein_coding
ENSMUSG00000073860,329839,Gm829,lncRNA
ENSMUSG00000073888,20301,Ccl27a,protein_coding
ENSMUSG00000073889,16157,Il11ra1,protein_coding
ENSMUSG00000073894,76572,Rbmxl2,protein_coding
ENSMUSG00000073910,214944,Mob3b,protein_coding
ENSMUSG00000073940,101488143,Hbb-bt,protein_coding
ENSMUSG00000073968,101700,Trim68,protein_coding
ENSMUSG00000073976,73255,1700026J12Rik,lncRNA
ENSMUSG00000073982,56212,Rhog,protein_coding
ENSMUSG00000073987,14590,Ggh,protein_coding
ENSMUSG00000073988,50500,Ttpa,protein_coding
ENSMUSG00000073991,435772,Cnbd1,protein_coding
ENSMUSG00000074001,72330,Klhl40,protein_coding
ENSMUSG00000074003,14918,Gucy2d,protein_coding
ENSMUSG00000074004,272411,B3gnt6,protein_coding
ENSMUSG00000074006,18378,Omp,protein_coding
ENSMUSG00000074011,102633100,Pramel41,protein_coding
ENSMUSG00000074024,666737,4632427E13Rik,lncRNA
ENSMUSG00000074028,102570,Slc22a13,protein_coding
ENSMUSG00000074030,102058,Exoc8,protein_coding
ENSMUSG00000074037,17199,Mc1r,protein_coding
ENSMUSG00000074039,75116,4930520O04Rik,lncRNA
ENSMUSG00000074059,546161,Fbxw18,protein_coding
ENSMUSG00000074060,382105,Fbxw15,protein_coding
ENSMUSG00000074061,235612,Fbxw19,protein_coding
ENSMUSG00000074062,320083,Fbxw16,protein_coding
ENSMUSG00000074063,71839,Osgin1,protein_coding
ENSMUSG00000074064,56690,Mlycd,protein_coding
ENSMUSG00000074067,100579147,Gm10619,lncRNA
ENSMUSG00000074071,434197,Fam169b,protein_coding
ENSMUSG00000074088,66585,Snrnp40,protein_coding
ENSMUSG00000074093,75744,Svip,protein_coding
ENSMUSG00000074102,109095,Rbm15b,protein_coding
ENSMUSG00000074109,243978,Mrgprx2,protein_coding
ENSMUSG00000074111,668725,Mrgpra9,protein_coding
ENSMUSG00000074115,20208,Saa1,protein_coding
ENSMUSG00000074121,78405,Ntf5,protein_coding
ENSMUSG00000074127,73381,Cmtm2a,protein_coding
ENSMUSG00000074129,22121,Rpl13a,protein_coding
ENSMUSG00000074136,319960,4930513N10Rik,lncRNA
ENSMUSG00000074141,14204,Il4i1,protein_coding
ENSMUSG00000074146,319213,4930579C12Rik,lncRNA
ENSMUSG00000074149,100039674,Gm10634,lncRNA
ENSMUSG00000074151,434341,Nlrc5,protein_coding
ENSMUSG00000074155,68668,Klk5,protein_coding
ENSMUSG00000074156,75704,Ces1h,protein_coding
ENSMUSG00000074158,208111,Zfp976,protein_coding
ENSMUSG00000074165,67607,Zfp788,protein_coding
ENSMUSG00000074166,101835,AW146154,protein_coding
ENSMUSG00000074170,72287,Plekhf1,protein_coding
ENSMUSG00000074179,100042314,Gsta5,protein_coding
ENSMUSG00000074182,229937,Znhit6,protein_coding
ENSMUSG00000074183,14857,Gsta1,protein_coding
ENSMUSG00000074194,244556,Zfp791,protein_coding
ENSMUSG00000074195,99709,Clca4b,protein_coding
ENSMUSG00000074199,64661,Krtdap,protein_coding
ENSMUSG00000074203,619292,G430095P16Rik,protein_coding
ENSMUSG00000074206,100417514,Adh6b,protein_coding
ENSMUSG00000074207,11522,Adh1,protein_coding
ENSMUSG00000074211,68332,Sdhaf1,protein_coding
ENSMUSG00000074212,70604,Dnajb14,protein_coding
ENSMUSG00000074217,70134,Misp3,protein_coding
ENSMUSG00000074218,12865,Cox7a1,protein_coding
ENSMUSG00000074219,100126034,Gm10644,lncRNA
ENSMUSG00000074220,233060,Zfp382,protein_coding
ENSMUSG00000074221,243905,Zfp568,protein_coding
ENSMUSG00000074227,20733,Spint2,protein_coding
ENSMUSG00000074238,211556,Ap1ar,protein_coding
ENSMUSG00000074240,234421,Cib3,protein_coding
ENSMUSG00000074247,66498,Dda1,protein_coding
ENSMUSG00000074248,619318,4930432M17Rik,protein_coding
ENSMUSG00000074254,13086,Cyp2a4,protein_coding
ENSMUSG00000074261,632778,Erich4,protein_coding
ENSMUSG00000074264,11722,Amy1,protein_coding
ENSMUSG00000074268,109959,Amy2a5,protein_coding
ENSMUSG00000074269,73673,Rec114,protein_coding
ENSMUSG00000074272,26365,Ceacam1,protein_coding
ENSMUSG00000074274,434147,D930028M14Rik,lncRNA
ENSMUSG00000074277,232970,Phldb3,protein_coding
ENSMUSG00000074281,100038453,Gm12522,lncRNA
ENSMUSG00000074282,22756,Zfp94,protein_coding
ENSMUSG00000074283,56869,Zfp109,protein_coding
ENSMUSG00000074291,100043101,Vmn1r168,protein_coding
ENSMUSG00000074300,407795,Smim31,protein_coding
ENSMUSG00000074305,244895,Peak1,protein_coding
ENSMUSG00000074311,667444,Vmn1r139,protein_coding
ENSMUSG00000074322,100043604,Vmn1r132,protein_coding
ENSMUSG00000074336,11425,Apoc4,protein_coding
ENSMUSG00000074340,12659,Ovgp1,protein_coding
ENSMUSG00000074342,433638,I830077J02Rik,protein_coding
ENSMUSG00000074343,73567,Gldnos,lncRNA
ENSMUSG00000074344,69296,Tmigd3,protein_coding
ENSMUSG00000074345,244882,Tnfaip8l3,protein_coding
ENSMUSG00000074346,78635,Kcnd3os,lncRNA
ENSMUSG00000074354,408028,Arhgap20os,lncRNA
ENSMUSG00000074358,232933,Ccdc61,protein_coding
ENSMUSG00000074359,56868,Psg23,protein_coding
ENSMUSG00000074361,319430,C5ar2,protein_coding
ENSMUSG00000074364,259300,Ehd2,protein_coding
ENSMUSG00000074365,546024,Crxos,protein_coding
ENSMUSG00000074366,252829,Obox5,protein_coding
ENSMUSG00000074369,246792,Obox2,protein_coding
ENSMUSG00000074375,629203,Sult2a3,protein_coding
ENSMUSG00000074377,434121,Sult2a4,protein_coding
ENSMUSG00000074378,330470,Bsph1,protein_coding
ENSMUSG00000074384,621080,AI429214,protein_coding
ENSMUSG00000074385,100038468,Gm10684,lncRNA
ENSMUSG00000074388,433632,Gm5544,lncRNA
ENSMUSG00000074397,382074,Foxr1,protein_coding
ENSMUSG00000074398,100038464,Gm15441,lncRNA
ENSMUSG00000074403,319154,H3c13,protein_coding
ENSMUSG00000074405,319748,Zfp865,protein_coding
ENSMUSG00000074406,232816,Zfp628,protein_coding
ENSMUSG00000074415,73144,Mir100hg,lncRNA
ENSMUSG00000074417,100038909,Pira12,protein_coding
ENSMUSG00000074419,100041146,Pira13,protein_coding
ENSMUSG00000074424,100043188,Spopfm2,protein_coding
ENSMUSG00000074433,69514,Lce3e,protein_coding
ENSMUSG00000074434,626682,Defa28,protein_coding
ENSMUSG00000074435,17235,Smcp,protein_coding
ENSMUSG00000074437,13218,Defa29,protein_coding
ENSMUSG00000074439,13239,Defa5,protein_coding
ENSMUSG00000074440,13237,Defa3,protein_coding
ENSMUSG00000074441,100041787,Defa40,protein_coding
ENSMUSG00000074442,13226,Defa31,protein_coding
ENSMUSG00000074443,382059,Defa22,protein_coding
ENSMUSG00000074444,100038927,Defa30,protein_coding
ENSMUSG00000074445,100042514,Sprr2a3,protein_coding
ENSMUSG00000074446,497114,Defa23,protein_coding
ENSMUSG00000074447,66298,Defa21,protein_coding
ENSMUSG00000074448,434396,Pate9,protein_coding
ENSMUSG00000074449,100040599,Potefam3a,protein_coding
ENSMUSG00000074452,330921,Pate2,protein_coding
ENSMUSG00000074454,654453,Defb33,protein_coding
ENSMUSG00000074457,67860,S100a16,protein_coding
ENSMUSG00000074466,545539,Gm15417,lncRNA
ENSMUSG00000074469,100038554,Gm15348,lncRNA
ENSMUSG00000074472,619310,Zfp872,protein_coding
ENSMUSG00000074476,67629,Spc24,protein_coding
ENSMUSG00000074480,72640,Mex3a,protein_coding
ENSMUSG00000074483,12096,Bglap,protein_coding
ENSMUSG00000074486,12097,Bglap2,protein_coding
ENSMUSG00000074489,12095,Bglap3,protein_coding
ENSMUSG00000074491,75863,Clec4g,protein_coding
ENSMUSG00000074500,72230,Zfp558,protein_coding
ENSMUSG00000074502,546118,Ubtfl1,protein_coding
ENSMUSG00000074505,270120,Fat3,protein_coding
ENSMUSG00000074513,99889,Arfip1,protein_coding
ENSMUSG00000074517,100038599,Gm10710,lncRNA
ENSMUSG00000074519,626848,Zfp971,protein_coding
ENSMUSG00000074527,102639598,Gm14296,protein_coding
ENSMUSG00000074529,78703,Zfp972,protein_coding
ENSMUSG00000074555,100038374,Gm10714,lncRNA
ENSMUSG00000074569,654821,Gcnt7,protein_coding
ENSMUSG00000074570,320664,Cass4,protein_coding
ENSMUSG00000074575,241794,Kcng1,protein_coding
ENSMUSG00000074576,69372,Mocs3,protein_coding
ENSMUSG00000074577,69553,Ripor3,protein_coding
ENSMUSG00000074578,68949,Zfas1,lncRNA
ENSMUSG00000074579,624866,Lekr1,protein_coding
ENSMUSG00000074582,99371,Arfgef2,protein_coding
ENSMUSG00000074591,242037,Ankub1,protein_coding
ENSMUSG00000074593,641368,Spint5,protein_coding
ENSMUSG00000074594,629754,Wfdc9,protein_coding
ENSMUSG00000074595,209351,Wfdc6a,protein_coding
ENSMUSG00000074596,629747,Spint3,protein_coding
ENSMUSG00000074604,211666,Mgst2,protein_coding
ENSMUSG00000074607,269389,Tox2,protein_coding
ENSMUSG00000074622,16658,Mafb,protein_coding
ENSMUSG00000074625,545481,Arhgap40,protein_coding
ENSMUSG00000074627,629499,Mroh8,protein_coding
ENSMUSG00000074628,383766,Tldc2,protein_coding
ENSMUSG00000074634,633640,Tmem267,protein_coding
ENSMUSG00000074635,67304,3110070M22Rik,lncRNA
ENSMUSG00000074637,20674,Sox2,protein_coding
ENSMUSG00000074639,216454,Rdh16f2,protein_coding
ENSMUSG00000074643,266692,Cpne1,protein_coding
ENSMUSG00000074646,320095,6430550D23Rik,protein_coding
ENSMUSG00000074647,71405,Fam83c,protein_coding
ENSMUSG00000074651,622408,Mcidas,protein_coding
ENSMUSG00000074652,668940,Myh7b,protein_coding
ENSMUSG00000074653,320352,Lrrc31,protein_coding
ENSMUSG00000074655,385263,Gm1527,protein_coding
ENSMUSG00000074656,67204,Eif2s2,protein_coding
ENSMUSG00000074657,16572,Kif5a,protein_coding
ENSMUSG00000074665,381399,Bpifb4,protein_coding
ENSMUSG00000074671,241732,Tspyl3,protein_coding
ENSMUSG00000074673,74711,Ttll9,protein_coding
ENSMUSG00000074676,14239,Foxs1,protein_coding
ENSMUSG00000074677,100038947,Sirpb1c,protein_coding
ENSMUSG00000074678,654459,Defb25,protein_coding
ENSMUSG00000074679,545475,Defb28,protein_coding
ENSMUSG00000074680,654457,Defb26,protein_coding
ENSMUSG00000074681,629114,Defb23,protein_coding
ENSMUSG00000074682,67917,Zcchc3,protein_coding
ENSMUSG00000074695,50929,Il22,protein_coding
ENSMUSG00000074698,12995,Csnk2a1,protein_coding
ENSMUSG00000074704,668929,Rad21l,protein_coding
ENSMUSG00000074715,56838,Ccl28,protein_coding
ENSMUSG00000074731,545471,Zfp345,protein_coding
ENSMUSG00000074733,414758,Zfp950,protein_coding
ENSMUSG00000074736,433485,Syndig1,protein_coding
ENSMUSG00000074738,230991,Fndc10,protein_coding
ENSMUSG00000074743,21824,Thbd,protein_coding
ENSMUSG00000074746,107368,Pdzd8,protein_coding
ENSMUSG00000074748,382423,Atxn7l3b,protein_coding
ENSMUSG00000074749,228730,Kiz,protein_coding
ENSMUSG00000074753,627302,Gm14092,lncRNA
